Battery Capacity (kWh),Energy Consumed (kWh),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Vehicle Model_BMW i3,Vehicle Model_Chevy Bolt,Vehicle Model_Hyundai Kona,Vehicle Model_Nissan Leaf,Vehicle Model_Tesla Model 3,Charging Station Location_Chicago,Charging Station Location_Houston,Charging Station Location_Los Angeles,Charging Station Location_New York,Charging Station Location_San Francisco,User Type_Casual Driver,User Type_Commuter,User Type_Long-Distance Traveler,Charging Efficiency (kWh/h),Energy per Charge %,Distance per kWh,Total Charge Gained,Charger Efficiency,Temperature Adjusted Consumption,Charger Type_DC Fast Charger,Charger Type_Level 1,Charger Type_Level 2,Charging Duration (hours)
42,18.407746728800944,1.6341650929669067,2.2089296074561133,16,2,46.82664512894194,91.61717219621036,122.47153067633458,33.634377904202495,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.8007912497222123,44.79052706726842,6.653260308319779,18.407746728800944,1.05,15.89796497614775,0,1,0,10.222032526890887
64,24.093780439510816,6.362145144900083,2.8912536527412978,21,2,36.13032726388956,75.35018170224117,134.46100410446562,27.957222252282406,4,0,0,1,0,0,0,1,0,0,0,0,0,1,6.4327683683537416,39.21985443835161,5.580735013421398,24.093780439510816,1.0111005363513705,22.176584780961996,0,0,1,3.7454761402635173
75,24.77984254762671,1.4617004076027982,2.9735811057152053,1,1,44.63498384611678,80.54351068863365,150.22506127522064,18.247403342259993,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1.584280657833593,35.908526842516864,6.062389661535942,24.77984254762671,1.05,25.214133239909653,0,1,0,15.641068661099247
40,16.053905166234188,5.817392701127922,5.1372496531949405,16,3,54.28414740031103,96.1337712228252,106.69057054688477,14.550824934544497,2,0,0,0,1,0,0,0,0,0,1,0,1,0,5.995607373685902,41.849623822514175,6.645770573709667,16.053905166234188,1.0306348018285627,16.928710563584495,0,0,1,2.6776111519064956
40,15.11276814969713,4.530341697031943,5.289468852393996,15,4,58.371752860227446,98.53267425736274,85.94006207893138,26.76047093185109,1,0,0,0,1,0,0,0,0,1,0,0,1,0,4.119823941035803,40.1609213971353,5.686586416708423,15.11276814969713,0.9093848138949231,14.091073851938805,0,0,1,3.6683043659136287
40,4.332325737004524,135.29819953305915,0.6498488605506786,1,6,60.624239584403455,72.0617865812656,29.53466060526126,24.634271307407094,2,0,0,0,1,0,1,0,0,0,0,0,1,0,125.53549230501605,11.437546996862139,6.817276077140553,4.332325737004524,0.9278430366277147,4.13155400843111,1,0,0,0.034510763907932805
64,14.901407835678672,6.935018970854338,4.470422350703601,21,2,25.238492474321482,51.02786662811461,79.26629705509794,21.348613461280664,5,0,0,1,0,0,0,0,1,0,0,1,0,0,7.62370748813799,25.789374153793126,5.3193831032064915,14.901407835678672,1.05,14.700445443686377,0,0,1,1.95461432103269
60,26.100647674578884,149.63982936790555,8.352207255865244,19,5,11.86693599504146,59.09922788770105,133.97188722129917,15.383890512052094,2,0,1,0,0,0,0,0,0,0,1,0,1,0,147.77036158500835,47.23229189265959,5.13289512550231,26.100647674578884,0.9875068837568578,27.305482148300975,1,0,0,0.17662978823777106
75,10.4613337458477,1.7980037012136416,1.5692000618771549,5,3,54.35768410988639,69.38665486957544,70.3780331183555,17.388882909865334,3,0,0,0,0,1,1,0,0,0,0,1,0,0,1.7463731212405957,15.028970759689045,6.727443634640743,10.4613337458477,0.9712844973910814,10.734491419141554,0,1,0,5.990319948589299
75,28.76288795472569,125.37340704280045,9.204124145512221,9,6,16.380623575346476,55.864485592628526,150.24488957587573,16.81984348305555,0,0,0,0,0,1,0,0,0,0,1,0,1,0,133.1059404523959,39.48386201728205,5.22356759906617,28.76288795472569,1.05,29.677592810479332,1,0,0,0.21609018994169135
75,33.10619967213248,1.5077503794337754,10.593983895082395,9,5,28.895175316778058,77.87884777019124,227.94944552047912,15.51704973134964,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1.62294522224532,48.983672453413185,6.885400552705484,33.10619967213248,1.05,34.59033413927427,0,1,0,20.398839848907876
75,8.529958767998838,4.743226118263403,2.5589876303996513,7,4,10.22902804746083,22.316973209259693,58.11046652522754,13.190814907232138,3,0,0,0,0,1,0,0,1,0,0,0,1,0,4.3883157017172145,12.087945161798864,6.812514351562391,8.529958767998838,0.9251753115501632,9.11077944884866,0,0,1,1.943788767216756
64,23.682859826649395,5.223025404520435,8.289000939327288,0,4,50.9001689440972,88.18792416916162,126.62366972619013,20.121589087586415,4,0,0,1,0,0,0,0,0,1,0,0,1,0,4.775279496402083,37.287755225064416,5.346637638065377,23.682859826649395,0.9142746064894046,23.654064053471803,0,0,1,4.9594709261506384
64,16.75196108752727,1.7866905238911248,2.0102353305032725,12,2,20.027920688273277,48.754086340314494,101.64507566192768,12.829477633845249,6,0,0,1,0,0,0,1,0,0,0,0,1,0,1.6266618544003533,28.726165652041217,6.067652326246619,16.75196108752727,0.9104329108198018,17.953164204077954,0,1,0,10.298367200417724
40,12.625253795768643,1.8574829325389843,4.418838828519025,23,2,49.31694458149949,82.48395479648838,68.5911925959412,19.41903336731574,4,0,0,0,1,0,0,0,0,1,0,1,0,0,1.75573401222148,33.167010214988885,5.43285653544086,12.625253795768643,0.9452221506130212,12.698602307613761,0,1,0,7.190869293347157
40,5.25092079239153,4.199814670085043,1.575276237717459,8,6,69.50455703007033,82.91821048944333,30.826472061977732,1.201014142247626,3,0,0,0,1,0,0,0,1,0,0,1,0,0,4.066827720443605,13.413653459372995,5.870679311454216,5.25092079239153,0.968335043308293,6.238040649554993,0,0,1,1.2911588966494911
40,4.661169267612937,6.912759693279381,1.398350780283881,21,1,14.360252296600978,26.080530371278556,24.28732652940313,13.201006651193474,2,0,0,0,1,0,0,0,1,0,0,0,0,1,7.132835850851296,11.720278074677578,5.210565232667698,4.661169267612937,1.0318362227730662,4.978081856094556,0,0,1,0.6534805181387473
40,14.298391277800024,6.073811213710014,4.289517383340007,9,3,14.624680717087642,51.29934713912451,78.68496598824441,26.78663360555238,5,0,0,0,1,0,0,0,1,0,0,1,0,0,6.50106328728725,36.674666422036864,5.503064258033861,14.298391277800024,1.05,13.328011850287476,0,0,1,2.199392721766046
75,31.29952399965132,5.759851703534643,4.694928599947698,14,6,30.422805560000494,73.35518275282921,180.0940504949758,10.796566196284083,3,0,0,0,0,1,1,0,0,0,0,1,0,0,6.28944759487718,42.93237719282871,5.75389103351802,31.29952399965132,1.05,34.1801549718374,0,0,1,4.976513998645144
64,23.90859022654698,4.239412703743176,8.368006579291443,4,3,61.98319085508052,100.0,140.81120816249737,22.736815688345146,3,0,0,1,0,0,0,0,0,1,0,1,0,0,4.081619365552758,38.01680914491948,5.889565500442899,23.90859022654698,0.9627794345072618,23.254256178364688,0,0,1,5.857623674643933
64,19.19602850761989,1.427762516404575,6.7186099776669606,21,2,22.93179212747991,54.684021242129404,131.67502825846688,11.461729999735383,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1.3508393952118665,31.752229114649495,6.859493264776009,19.19602850761989,0.9461233081069966,20.83503725092824,0,1,0,14.210444687696699
42,5.763642620706724,5.603320124479378,1.8443656386261518,15,4,31.622669195820855,45.61734204126798,37.7758253266884,24.20628525434576,3,1,0,0,0,0,0,0,0,0,1,0,0,1,5.25989756983691,13.994672845447127,6.554158162231165,5.763642620706724,0.9387108808682644,5.5212073710387495,0,0,1,1.0957708860641242
40,13.51979353623049,1.7257578416644461,4.326333931593757,12,2,14.110324397618774,51.63210215105933,86.89628139236481,15.623128422411671,6,0,0,0,1,0,0,0,0,0,1,0,1,0,1.59386105659489,37.52177775344055,6.427337899761502,13.51979353623049,0.9235716727543041,14.111537536866384,0,1,0,8.482416632422183
42,8.20139251225434,71.07814493546883,2.624445603921389,21,4,55.78931747553336,75.46487281769919,49.75517772399003,15.306827165077713,1,1,0,0,0,0,0,0,0,0,1,0,0,1,66.05862037290282,19.67555534216583,6.066674366535553,8.20139251225434,0.9293801974274487,8.586298037724811,1,0,0,0.1241532515507778
64,28.06867875543014,5.558887961554189,8.420603626629042,19,6,34.49838056556707,80.94112867626242,185.58999078852494,18.434811828376134,2,0,0,1,0,0,0,0,1,0,0,0,1,0,5.053772247064098,46.442748110695355,6.611995969087818,28.06867875543014,0.9091336760187433,28.508006395241235,0,0,1,5.554005480111644
64,26.615328576062794,6.669025590221523,9.315365001621977,17,4,55.55492398365057,99.08553836547875,151.99431551372882,7.252584263026435,2,0,0,1,0,0,0,0,0,1,0,0,1,0,7.028810714615334,43.53061438182819,5.710781104180279,26.615328576062794,1.05,30.00809515941505,0,0,1,3.7866048264353314
60,19.870341029088934,6.5897439981835735,5.96110230872668,10,2,64.21647066080772,100.0,126.69366007519741,25.776726550051688,2,0,1,0,0,0,0,0,1,0,0,1,0,0,6.2600787185016955,35.783529339192285,6.376018402991969,19.870341029088934,0.9499729762229384,18.72248576327574,0,0,1,3.1741359689874247
40,18.68766990161733,142.73551805862974,2.8031504852425995,8,0,23.965788826077326,71.91962705932254,128.7358288919401,28.427467532125895,7,0,0,0,1,0,1,0,0,0,0,0,1,0,140.30930327015272,47.95383823324521,6.88881115568071,18.68766990161733,0.9830020248535446,17.112772588147667,1,0,0,0.13318910055191374
42,4.2913304815125475,1.5829429047784402,1.3732257540840151,15,3,58.44376182039708,69.700634680848,24.31610338481557,15.11974802404034,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1.662320318259598,11.256872860450919,5.666332036083358,4.2913304815125475,1.05,4.500758222131522,0,1,0,2.5815304273038353
42,16.357148009902197,4.676783418438399,4.907144402970659,1,5,13.545633404695197,52.99365040712567,103.26646309336084,22.19363336721237,3,1,0,0,0,0,0,0,1,0,0,0,0,1,4.265655044629024,39.448017002430475,6.313231562791141,16.357148009902197,0.9120916371306642,15.998332153232669,0,0,1,3.834615748054411
75,17.108081473516613,6.272876222128993,5.132424442054984,1,4,63.93084329081484,87.14055446427105,113.25150898833085,24.23128544169646,8,0,0,0,0,1,0,0,1,0,0,0,0,1,5.8104803947492565,23.209711173456206,6.619766755474289,17.108081473516613,0.9262864735400755,16.384189712774134,0,0,1,2.9443488853308297
64,27.275194114112747,5.095115898858919,4.091279117116912,11,4,49.04611285352484,95.28874828097945,184.06538327469391,17.26993958134697,1,0,0,1,0,0,1,0,0,0,0,1,0,0,5.504049531036427,46.24263542745461,6.748453650031209,27.275194114112747,1.05,28.019823392732917,0,0,1,4.955477591600953
42,8.514634149176693,1.4437743320138903,1.0217560979012033,7,0,62.453603448301095,83.1206113147802,54.427915733561164,9.134022778257078,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1.5949224737824301,20.66700786647911,6.392278843692183,8.514634149176693,1.05,9.439832356340977,0,1,0,5.338588106407364
64,24.423153768183706,78.28011306704997,8.548103818864297,8,6,10.011303973394913,49.00556394599559,137.02596408002248,30.75265705561476,4,0,0,1,0,0,0,0,0,1,0,0,0,1,75.43863012297156,38.99425997260067,5.610494262150845,24.423153768183706,0.9637010878913196,21.79701580132546,1,0,0,0.3237486381761152
40,17.378784542540846,91.8582285531489,2.0854541451049013,11,6,20.14486422135955,65.2507450073908,98.83849814890638,14.85982636056961,1,0,0,0,1,0,0,1,0,0,0,0,1,0,89.98420615826564,45.10588078603125,5.687307872824103,17.378784542540846,0.9795987531612482,18.272084244449935,1,0,0,0.19313149812062314
60,6.561242572417059,4.582310774262132,2.0995976231734588,8,6,33.38556324558952,45.05183598089682,33.70749439069144,13.126921846289521,4,0,1,0,0,0,0,0,0,0,1,1,0,0,4.214924761186525,11.666272735307295,5.137364457823136,6.561242572417059,0.9198251643823164,7.012201902273807,0,0,1,1.5566689666294378
40,9.607461963738345,4.7291606125050905,2.882238589121503,9,5,32.77017420248312,58.676077386164565,62.15638557566316,31.110335450671407,4,0,0,0,1,0,0,0,1,0,0,0,1,0,4.994883112331519,25.905903183681446,6.469594759808716,9.607461963738345,1.05,8.540040711271352,0,0,1,1.9234608193371237
42,15.700302089004673,79.37759061743907,2.355045313350701,1,1,23.60382297541064,64.09618425628818,81.27938516133167,22.880470140449628,4,1,0,0,0,0,1,0,0,0,0,0,1,0,86.5738147814114,40.492361280877546,5.176931290911512,15.700302089004673,1.05,15.248059575370503,1,0,0,0.1813516261082646
42,11.03569064940177,3.653546918577394,1.6553535974102656,15,0,32.896716392032005,61.093471972335486,73.45768694035996,20.059440608464108,2,1,0,0,0,0,1,0,0,0,0,1,0,0,3.838392111249273,28.19675558030348,6.656374238284942,11.03569064940177,1.05,11.029130967731549,0,0,1,2.8750816304199853
64,13.113962621900903,1.718547350412221,4.589886917665316,19,5,17.73092272001529,38.4210279117591,69.68220892493422,10.233914692779596,5,0,0,1,0,0,0,0,0,1,0,1,0,0,1.9014990802305827,20.690105191743807,5.313589106054169,13.113962621900903,1.05,14.394683398712743,0,1,0,6.89664420995179
64,10.917693929612856,5.709981955307836,1.3101232715535427,6,0,34.76566775596156,53.557881708889155,59.05793031676651,24.422432465705764,3,0,0,1,0,0,0,1,0,0,0,0,1,0,6.2942206402600185,18.792213952927597,5.409377721844664,10.917693929612856,1.05,10.43486628876327,0,0,1,1.7345585027285981
40,5.999830296096316,5.9175189443711185,2.0999406036337103,1,4,58.14125974955585,73.40199042621097,35.745474831955214,35.0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,5.46414989688255,15.260730676655122,5.957747647498027,5.999830296096316,0.9233852816103236,5.0998557516818686,0,0,1,1.0980354509526515
40,16.56069208628131,4.211546615324422,4.968207625884393,0,3,38.74420378620107,83.02938618045236,106.45518827382722,25.044061311028315,3,0,0,0,1,0,0,0,1,0,0,0,1,0,4.339996106477436,44.285182394251294,6.428184747303737,16.56069208628131,1.03049936350832,15.725360623918668,0,0,1,3.815831092927597
75,23.576110527284175,4.593921803966196,8.25163868454946,18,0,11.0800053367129,44.09422146677514,126.13700012510674,21.968707970340517,2,0,0,0,0,1,0,0,0,1,0,0,0,1,4.6773574405171,33.01421613006224,5.35020396935834,23.576110527284175,1.018162180400822,23.11196576023724,0,0,1,5.040476556924789
64,8.1837379961804,111.96159269449223,1.2275606994270598,3,1,35.286642494754844,48.34204029441308,48.21963126099502,23.76874237188877,3,0,0,1,0,0,1,0,0,0,0,0,0,1,123.89595329330828,13.055397799658238,5.892127935119697,8.1837379961804,1.05,7.875313994713988,1,0,0,0.06605331149764364
64,16.006815012889067,109.96275684599215,2.40102225193336,23,2,11.63050096545065,36.93371390827607,95.54679641653075,15.37507733465166,0,0,0,1,0,0,1,0,0,0,0,1,0,0,115.25233707457363,25.303212942825418,5.969132293938189,16.006815012889067,1.0481033795468568,16.747117828420553,1,0,0,0.13888494948724478
40,9.236137508155577,5.373422144610791,2.9555640026097847,21,5,67.97460464240788,92.68395067461228,50.63356017101811,15.298794163254811,1,0,0,0,1,0,0,0,0,0,1,0,0,1,5.064749961713297,24.709346032204394,5.4821141550034636,9.236137508155577,0.9425557541189886,9.670347343778799,0,0,1,1.8236117435165917
60,9.804116753340779,1.5752066250050987,3.1373173610690492,1,0,17.647237565372137,34.916805193750655,52.04030151228417,15.196436126110267,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1.5396436406836356,17.269567628378518,5.308005078025136,9.804116753340779,0.9774232892644494,10.275063763858228,0,1,0,6.367783098813395
64,16.52152973455962,141.293100477469,4.956458920367886,13,0,52.461299579837124,79.88160459872475,109.13391731574114,13.400400356904985,3,0,0,1,0,0,0,0,1,0,0,1,0,0,134.46802522382774,27.420305018887625,6.60555766137415,16.52152973455962,0.9516956225705472,17.611884551955455,1,0,0,0.12286586128604798
42,8.814300947309185,83.97702422988438,1.0577161136771023,1,1,68.36657937352516,91.65055398925061,52.924925046126525,15.180441073791858,5,1,0,0,0,0,0,1,0,0,0,0,1,0,84.87305039746491,23.283974615725455,6.004438169572977,8.814300947309185,1.0106698966270546,9.239111375398073,1,0,0,0.1038527648768526
42,9.24230739208603,1.6278095782186257,3.2348075872301103,14,3,59.562343099994315,83.23449131968161,47.37501614619735,15.143142462008651,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.6922050111023752,23.672148219687294,5.125886224771475,9.24230739208603,1.039559561354971,9.691193095342891,0,1,0,5.461694848702281
75,28.066168101910304,117.81138309542088,8.41985043057309,11,0,51.95892250757222,91.51998481909057,183.70335205316013,16.04252392932695,7,0,0,0,0,1,0,0,1,0,0,1,0,0,118.21781373241775,39.56106231151835,6.545366342356386,28.066168101910304,1.0034498418261306,29.176879988498275,1,0,0,0.23741065086381297
75,13.361778067935216,104.30214308667641,4.275768981739269,4,0,60.367654570046014,79.29818999025386,91.73433663150917,15.818575747359201,3,0,0,0,0,1,0,0,0,0,1,0,1,0,108.12834976652448,18.930535420207846,6.865428849746252,13.361778067935216,1.0366838740472326,13.9204906966519,1,0,0,0.12357330983767494
40,12.090999431343173,4.783478112548226,4.23184980097011,19,3,68.90792159563766,100.0,74.85135301139145,19.944094856077605,2,0,0,0,1,0,0,0,0,1,0,1,0,0,4.479775246889903,31.09207840436234,6.190667151745645,12.090999431343173,0.9365100333872886,12.097758921976922,0,0,1,2.6990192063178577
64,19.716187030192476,5.1118857246890865,6.309179849661592,6,1,47.280669835211775,80.10665479044917,118.42872963714866,18.630344145662768,6,0,0,1,0,0,0,0,0,0,1,1,0,0,5.327462878597834,32.825984955237395,6.006675096751327,19.716187030192476,1.0421717474761936,19.986230940103585,0,0,1,3.7008586412490767
60,18.63165076717969,6.439579026057973,6.521077768512891,23,5,43.551088409759586,76.27478890327427,124.48082657210445,19.338899628093625,5,0,1,0,0,0,0,0,0,1,0,0,1,0,6.2401879957940345,32.723700493514684,6.681148553480931,18.63165076717969,0.9690366358643794,18.754824679693808,0,0,1,2.985751515777675
60,20.662324598060298,1.539064577743306,2.4794789517672355,20,5,47.694286627796885,84.21458047346792,140.80403541852544,30.17838050675586,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1.6595541064817245,36.520293845671034,6.814530221432278,20.662324598060298,1.05,18.55923457892871,0,1,0,12.450527835976787
60,18.664178252579806,4.026344387174217,5.599253475773941,9,0,41.9605532056933,73.89583465351946,120.53636978195664,18.613873909732092,3,0,1,0,0,0,0,0,1,0,0,0,1,0,3.881287856586958,31.935281447826156,6.4581664486244295,18.664178252579806,0.9639731437158403,18.922887296872926,0,0,1,4.808759087761221
64,28.51279879461054,81.3163201829777,9.979479578113688,13,3,48.105346354583126,93.27555094843851,168.2772714168841,35.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,75.10790508118998,45.17020459385538,5.901815273521718,28.51279879461054,0.9236510569118527,24.23587897541896,1,0,0,0.3796244718021204
40,14.116042832331923,1.8247671077439507,2.117406424849788,13,0,36.99053247835356,74.01373615636395,87.0394991954279,20.821516318580894,4,0,0,0,1,0,1,0,0,0,0,0,1,0,1.7859816043970944,37.02320367801039,6.165998518796592,14.116042832331923,0.9787449569962884,14.000077236926447,0,1,0,7.903800799279323
40,12.482908336904867,3.829261944968483,1.87243625053573,4,6,23.106590972998426,54.98512102785395,79.41231395912115,14.4219232729373,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3.783963826395361,31.878530054855524,6.361683657032397,12.482908336904867,0.9881705354127989,13.179214541706326,0,0,1,3.298897375770159
60,24.0919857514233,7.1692754714780715,8.432195012998156,17,2,17.214833590700536,60.40535840220633,131.29391232027518,28.796665912375992,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6.563926214030915,43.190524811505796,5.449692427803242,24.0919857514233,0.9155633983021784,21.97269425321337,0,0,1,3.6703620616460864
75,24.50643244949052,5.501710726032352,8.577251357321682,23,5,14.100456131935623,48.34631872927481,144.7095488896399,17.363781858334413,5,0,0,0,0,1,0,0,0,1,0,0,1,0,5.365013868810706,34.24586259733919,5.904961857989589,24.50643244949052,0.9751537541632571,25.152475467599015,0,0,1,4.567822758475553
40,8.091387893853215,148.4845743967094,2.831985762848625,13,6,25.798947025192007,47.444716936599164,53.35200858236312,-1.14947321387303,2,0,0,0,1,0,0,0,0,1,0,1,0,0,155.98592396319924,21.645769911407157,6.593678276491112,8.091387893853215,1.05,9.802673809094266,1,0,0,0.0518725516269158
40,6.885093442835292,6.974286761718117,1.0327640164252938,1,4,12.76741386014403,31.05121058720688,43.22809792530842,17.967974865318528,4,0,0,0,1,0,1,0,0,0,0,1,0,0,7.276416643605351,18.28379672706285,6.278505627297197,6.885093442835292,1.0433205419005174,7.025000272140012,0,0,1,0.9462203416960792
40,6.264992831012536,5.175410742580392,0.9397489246518803,11,2,44.03024679516314,60.12335822167029,36.58860639786177,16.006593296448337,6,0,0,0,1,0,1,0,0,0,0,0,1,0,4.971283248030734,16.09311142650715,5.840167320981338,6.264992831012536,0.9605582040338922,6.5151794747032215,0,0,1,1.260236546266857
64,29.077832829282777,4.234416976039792,10.17724149024897,21,0,27.029706821411217,73.00791532325528,183.0174081940611,30.852379090306677,3,0,0,1,0,0,0,0,0,1,0,0,1,0,4.043996045124285,45.97820850184406,6.294052561226425,29.077832829282777,0.9550301890453885,25.922196179403365,0,0,1,7.190371233013687
60,21.018890198318687,4.110073673291012,6.72604486346198,23,1,59.47208848522193,97.87750575714456,111.66916702842185,10.819466519997064,1,0,1,0,0,0,0,0,0,0,1,0,1,0,4.278210573051969,38.40541727192263,5.312800341730427,21.018890198318687,1.0409084880530444,22.94853645010039,0,0,1,4.91300973605989
64,29.286305056370278,1.5199946819349788,9.371617618038488,5,5,14.454452379303186,61.94958990587602,170.5252424918205,15.338761455373822,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1.5685106040557035,47.49513752657283,5.822695699016777,29.286305056370278,1.031918481490319,30.65140959595461,0,1,0,18.671410305193074
40,13.082183667501312,6.127490770088788,1.5698620401001573,3,4,23.581089660489155,57.71276188908688,85.39567247428175,28.14111500848367,2,0,0,0,1,0,0,1,0,0,0,1,0,0,5.579518950803736,34.13167222859772,6.5276313683335,13.082183667501312,0.9105715798120881,12.017148049508963,0,0,1,2.344679493492321
42,11.081732721656246,1.5364749973657439,3.3245198164968737,12,2,53.814768825408756,82.75080408520526,60.91535187573172,21.15526826179344,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1.6693729246576852,28.936035259796505,5.496915816845966,11.081732721656246,1.05,10.953708980666173,0,1,0,6.638260725313142
42,4.793166955575185,1.570712634802149,1.533813425784059,3,5,45.92849778300948,58.31715734184506,26.049571668893126,16.62834540021493,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1.6012500656971165,12.388659558835577,5.434730713603352,4.793166955575185,1.0194417681620127,4.954775989708214,0,1,0,2.993390637887932
42,14.416774818980022,5.160481574780075,2.162516222847003,21,3,13.869476274950053,50.735167536791245,98.19948090145728,11.948114668215728,5,1,0,0,0,0,1,0,0,0,0,0,1,0,5.655387310750728,36.86569126184119,6.8114735878495765,14.416774818980022,1.05,15.577596995945843,0,0,1,2.5492108721845006
42,12.816384566707505,6.878960917559389,4.101243061346402,13,1,62.63436742973202,95.92271782046127,70.2057930229597,20.813965815000245,3,1,0,0,0,0,0,0,0,0,1,0,0,1,6.4638786065312805,33.28835039072925,5.477815733255215,12.816384566707505,0.9396591555028959,12.71206357761554,0,0,1,1.9827699972207828
75,25.903907112864964,68.93934178848461,3.1084688535437954,15,2,62.63570576957077,100.0,144.2757854479128,17.76559085425385,4,0,0,0,0,1,0,1,0,0,0,0,1,0,75.05896137421084,37.36429423042923,5.569653443370302,25.903907112864964,1.05,26.482706382500407,1,0,0,0.3451141161375725
40,7.253325247591893,3.5185982446562716,0.8703990297110271,3,3,29.82448023254643,49.390831343836155,49.65125034893889,11.85736587834242,3,0,0,0,1,0,0,1,0,0,0,0,1,0,3.4002640528344887,19.566351111289723,6.845308690027808,7.253325247591893,0.966368939107641,7.843936984157115,0,0,1,2.133165288015047
64,18.65909580346223,3.7223567183992294,5.597728741038669,23,6,30.42435060097388,61.65384481244732,119.83758427801713,12.273227669377079,3,0,0,1,0,0,0,0,1,0,0,0,1,0,4.084681509856827,31.229494211473437,6.422475426477046,18.65909580346223,1.05,20.10084165514857,0,0,1,4.56806626377983
42,12.553788352777433,6.847635464216436,4.017212272888779,0,0,69.34170150101043,100.0,79.83297685341054,11.484223084439343,0,1,0,0,0,0,0,0,0,0,1,0,1,0,6.618816315328146,30.658298498989566,6.359273759442351,12.553788352777433,0.9665842099679478,13.622840963351594,0,0,1,1.8966817863950716
64,21.921147348411605,1.7237582324216816,3.2881721022617407,12,3,47.57057029558829,83.35421728528203,145.45267636498264,10.059555089888963,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1.6130884453389926,35.78364698969374,6.635267490938245,21.921147348411605,0.935797384458486,24.100206924244727,0,1,0,13.589550784864029
64,20.740550254705013,4.510250291512885,3.111082538205752,3,2,41.87899123408354,74.33073295201964,110.10082832301228,25.47227007977869,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.603403356015753,32.4517417179361,5.308481548026229,20.740550254705013,1.0206536352712303,19.60557132873533,0,0,1,4.505481846947248
60,22.432040458249997,1.4885962505055954,7.8512141603874985,19,2,60.289131013115465,100.0,142.9082762863649,24.395146868963504,3,0,1,0,0,0,0,0,0,1,0,0,1,0,1.482037790617528,39.710868986884535,6.3707212258440125,22.432040458249997,0.9955941983020312,21.446119334404596,0,1,0,15.135943631304523
64,11.36083284187058,79.42667366371143,1.704124926280587,17,6,27.117420301438987,45.31666868251165,68.24042726441823,25.485395651086343,5,0,0,1,0,0,1,0,0,0,0,1,0,0,81.0221333502657,18.19924838107266,6.006639496790829,11.36083284187058,1.0200872026104149,10.737646211235422,1,0,0,0.1402188805959566
64,24.655035132274925,1.45739846362564,7.3965105396824775,5,0,35.750955603781414,74.77604361475804,162.5376078736788,18.035996390148195,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1.5179688328660543,39.025088010976624,6.592471152511452,24.655035132274925,1.041560610054254,25.139260912283035,0,1,0,16.24212210320822
40,13.469027538484049,6.983671768052432,4.040708261545214,2,3,26.06660052930005,60.85598338662362,81.01155509014605,16.058969697598748,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6.58431539269442,34.789382857323574,6.014655093597349,13.469027538484049,0.9428157008774509,13.999845995214475,0,0,1,2.045623080788097
40,16.05677271383938,1.7921030871826333,2.408515907075907,22,3,57.34965079532388,100.0,99.81587485637657,16.20494312086931,5,0,0,0,1,0,1,0,0,0,0,1,0,0,1.8777264465948071,42.65034920467612,6.2164344376840415,16.05677271383938,1.0477781440278542,16.66613637128232,0,1,0,8.551177804923496
42,17.978670846262634,96.23911769125408,2.696800626939395,12,0,44.40096073811308,88.28873829945636,107.15172450781498,26.168812583248865,3,1,0,0,0,0,1,0,0,0,0,1,0,0,92.13111254647015,43.88777756134328,5.959935827519165,17.978670846262634,0.9573146009301241,16.86960033679749,1,0,0,0.19514223099383876
64,13.315648594108962,6.700361638926248,4.660477007938137,15,3,49.529504208404234,72.13538577370636,79.37040098672836,3.4388174240333687,2,0,0,1,0,0,0,0,0,1,0,0,1,0,7.1186581501880495,22.605881565302127,5.9606860624005185,13.315648594108962,1.05,15.520877468953483,0,0,1,1.8705278878656662
40,7.853609759952945,4.422995355884959,1.1780414639929417,4,5,25.138434990364395,46.18792798937052,50.90981550286306,13.88411117314062,3,0,0,0,1,0,1,0,0,0,0,0,1,0,4.655927893545652,21.049492999006127,6.482345960511296,7.853609759952945,1.05,8.333927801767045,0,0,1,1.6867979787316136
64,30.10100896311345,1.7585602842360966,10.535353137089707,3,0,23.213518082638906,72.47965103673681,187.57201485951109,10.901234979964661,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1.8180237834257826,49.266132954097905,6.231419521165109,30.10100896311345,1.0338137394109959,32.83982903732692,0,1,0,16.556994048995765
